cell_id,lon,lat,DD35,HDW,tmax_mean,tmin_mean,tmean_mean,tmax_p95,tmin_p05,radn_mean,rain_sum,rain_p95,rh_mean,wind_mean,wind_p95,Yield_pred_t_ha,Fail
EGF_000420,31.95322265625,22.344873046875,376.877417145945,58.3527087757172,34.465256589945,18.8098598399989,26.6375582149719,41.3072807077208,8.98541194234014,27.0338442443854,2.00214498084894,0,30.835180739578,3.51101921698255,5.21988436195008,0.805899745197366,TRUE
EGF_000421,32.05322265625,22.344873046875,379.53493830275,58.8171108151843,34.4898333397023,18.8374811615815,26.6636572506419,41.3277705886776,9.01337702648233,27.027935530425,2.00276094784302,0,30.790852126625,3.51300713947866,5.22558243936556,0.808045394330837,TRUE
EGF_000422,32.15322265625,22.344873046875,382.222370922909,59.286649978809,34.5146947796354,18.865405543198,26.6900501614167,41.3485136739595,9.04160483024012,27.0219749595898,2.00303661456721,0,30.7457320583483,3.51496367865917,5.23123763804954,0.803090225935367,TRUE
EGF_000423,32.25322265625,22.344873046875,384.932244844014,59.7600279446066,34.5397716771055,18.8935556751863,26.7166636761459,41.3694515899142,9.07001911417468,27.0159784636314,2.00298647316035,0,30.6999605806261,3.51688594980624,5.23683920406986,0.795196832729841,TRUE
EGF_000424,32.35322265625,22.344873046875,387.656385964133,60.2358302580474,34.564988235935,18.9218474612101,26.7434178485726,41.3905202960287,9.0985372242906,27.0099634281461,2.00262956273231,0,30.653691882444,3.5187712407435,5.24237635877097,0.807603674846475,TRUE
EGF_000425,32.45322265625,22.344873046875,390.385944959291,60.7125317856452,34.5902623650839,18.9501903513698,26.7702263582269,41.4116503055954,9.12707042394693,27.0039486333338,2.00198950748968,0,30.6070937102975,3.52061703805551,5.24783837824988,0.811714734882883,TRUE
EGF_000426,32.55322265625,22.344873046875,393.111441163733,61.1885046875597,34.6155060884704,18.9784878225586,26.7969969555145,41.4327670276858,9.15552436725543,26.9979541627672,2.00109447716036,0,30.560346494563,3.5224210525872,5.25321467934204,0.811024280316683,TRUE
EGF_000427,32.65322265625,22.344873046875,395.822822453184,61.6620290327582,34.6406261036434,19.0066380130407,26.823632058342,41.4537912372532,9.18379972044736,26.9920012783648,1.99997706174223,0,30.5136421724507,3.524181243566,5.25849491100675,0.796026242099015,TRUE
EGF_000428,32.75322265625,22.344873046875,398.509541549771,62.1313061088639,34.6655244930877,19.0345345140388,26.8500295035632,41.4746396768157,9.21179293363087,26.9861122606503,1.99867405427739,0,30.467182700035,3.52589584063922,5.26366904966734,0.791254275366033,TRUE
EGF_000429,32.85322265625,22.344873046875,401.160648660334,62.5944743937686,34.6900995872221,19.0620673161337,26.8760834516779,41.4952257891245,9.23939716054643,26.980310214452,1.9972261375793,0,30.4211782553682,3.5275633630946,5.26872749673726,0.791254275366033,TRUE
EGF_000430,32.95322265625,22.344873046875,389.891873107778,61.0559371821781,34.53067268797,19.0023380695251,26.7665053787476,41.3327858859086,9.22421579969732,27.0098773599722,2.51814103501018,0.000782874617783797,30.7105658747341,3.55944783996549,5.3452984356747,0.829068693385766,TRUE
EGF_000431,33.05322265625,22.344873046875,392.305000222956,61.4715108352829,34.5530953373886,19.0268618291049,26.7899785832468,41.3517073096494,9.24901400004985,27.0044221676746,2.51485092769681,0.000781622195316763,30.6717899590012,3.56080062367128,5.34950028683729,0.818292820035804,TRUE
EGF_000432,33.15322265625,22.344873046875,394.646750425235,61.8751368680137,34.5748601750299,19.0506839420518,26.8127720585409,41.3700765449576,9.2730891109342,26.9991355997658,2.51162521761594,0.000780425217288321,30.6340486838746,3.5621079030196,5.35357124345913,0.82252280153522,TRUE
EGF_000433,33.25322265625,22.344873046875,381.16619076807,58.7803036465964,34.3752252808272,18.7357647310728,26.55549500595,41.1711029373469,9.06888038627039,26.9918632383205,2.96923264431226,0.00231100657834769,31.6300386487124,3.58270623072855,5.3843131426355,0.817685219466252,TRUE
EGF_000434,33.35322265625,22.344873046875,383.129651400407,59.1266055804393,34.3935716016089,18.7562118307947,26.5748917162018,41.1868078413415,9.0889678026448,26.9876905347618,2.96454435869233,0.00231004037138671,31.5936981352561,3.5832881894533,5.38681872911752,0.821458274915559,TRUE
EGF_000435,33.45322265625,22.344873046875,384.982836891144,59.4539417506697,34.4108619149613,18.7755045141305,26.5931832145459,41.2015984650926,9.1079566234497,26.9837475698914,2.96038087146781,0.00230976402852662,31.5595797178301,3.58385566401339,5.38923127166278,0.826797750088391,TRUE
EGF_000436,33.55322265625,22.344873046875,386.715199722733,59.7605403065765,34.426992307441,18.7935342262218,26.6102632668314,41.2153836196651,9.12574869104493,26.980055340163,2.95683271893272,0.00231028371773876,31.5279221734382,3.58441094825114,5.39155047678873,0.826399497267536,TRUE
EGF_000437,33.65322265625,22.344873046875,388.316896019927,60.0447508195824,34.441865588166,18.8101997093224,26.6260326487442,41.228077924415,9.14225277350965,26.9766333860723,2.95398680837331,0.00231170235568852,31.4989498931918,3.58495638231584,5.39377656527773,0.823962329553833,TRUE
EGF_000438,33.75322265625,22.344873046875,389.778939550576,60.3050698300111,34.4553928131189,18.8254085730324,26.6404006930757,41.2396031510825,9.1573859709458,26.9734994863661,2.95192498841205,0.00231411787391399,31.4728693721189,3.58549430813326,5.39591024672313,0.8224629787319,TRUE
EGF_000439,33.85322265625,22.344873046875,391.093343532958,60.5401642836316,34.4674946926362,18.8390787387555,26.6532867156958,41.2498894667242,9.17107500305392,26.9706693772607,2.95072268631188,0.00231762153521534,31.4498659501535,3.58602702456983,5.39795268629795,0.8224629787319,TRUE
EGF_000440,33.95322265625,22.344873046875,392.253245863629,60.7488921334929,34.4781028387232,18.8511397138282,26.6646212762757,41.2588765372243,9.18325733803654,26.9681565054134,2.95044765276919,0.00232229635002439,31.4301009035037,3.58655674357276,5.39990546454211,0.844947724099182,TRUE
EGF_000441,34.05322265625,22.344873046875,393.253013847054,60.9303194632216,34.4871608133244,18.8615336555734,26.6743472344489,41.2665144570295,9.19388212739669,26.9659718224389,2.95115885206149,0.00232821564044314,31.4137089759903,3.58708554856879,5.4017705312295,0.841082822445293,TRUE
EGF_000442,34.15322265625,22.344873046875,394.088325178313,61.0837336019955,34.4946249451725,18.8702161923831,26.6824205687778,41.2727644764184,9.20291091755486,26.9641236273994,2.95290553085247,0.00233544179520115,31.4007964257393,3.58761535634333,5.40355015459715,0.841082822445293,TRUE
EGF_000443,34.25322265625,22.344873046875,394.756222769455,61.2086518430876,34.5004648910145,18.8771569775096,26.688810934262,41.2775995047787,9.21031811708392,26.9626174620024,2.95572649270661,0.00234402525217911,31.3914396445082,3.58814788350102,5.40524686738323,0.841082822445293,TRUE
EGF_000444,34.35322265625,22.344873046875,395.255141971516,61.3048255392332,34.5046639264136,18.882339961042,26.6935019437278,41.2810043766035,9.2160912073178,26.9614560613026,2.95964959776985,0.00235400373673472,31.3856843859326,3.58868461843403,5.40686341121636,0.841082822445293,TRUE
EGF_000445,34.45322265625,22.344873046875,395.584909771648,61.3722395196947,34.5072189613958,18.8857633760126,26.6964911687042,41.2829758757713,9.22023069360154,26.9606393606379,2.96469149857503,0.00236540177434049,31.3835456163213,3.58922679950521,5.40840268092099,0.841082822445293,TRUE
EGF_000446,34.55322265625,22.344873046875,374.295568822427,58.9445518116636,34.2331146760528,18.9514078311107,26.5922612535817,40.9594568951533,9.40013856189183,26.9764829590623,3.49625838944379,0.0038276008612695,32.4623920090088,3.58863846847241,5.42575029886887,0.889420534630569,TRUE
EGF_000447,34.65322265625,22.344873046875,374.265507900683,58.9474993724956,34.2322618530702,18.9506921277767,26.5914769904235,40.9585547113912,9.40039997186439,26.9763080158872,3.50259458317454,0.00384037824466459,32.4690136398003,3.58913131271183,5.42688988418503,0.889420534630569,TRUE
EGF_000448,34.75322265625,22.344873046875,374.060656079689,58.921609782596,34.2296611605994,18.9483568566866,26.589009008643,40.9560696295634,9.39923998184646,26.9764731951332,3.51039687143285,0.00385554579453107,32.4797675506783,3.58963227911399,5.42797796361189,0.889420534630569,TRUE
EGF_000449,34.85322265625,22.344873046875,373.68642087544,58.8677738944723,34.2253657098965,18.9444516193922,26.5849086646444,40.9520494486206,9.39670348145031,26.9769675146897,3.51962641707916,0.00387304560433571,32.4945357248217,3.59014141423469,5.42901683564652,0.893886478688352,TRUE
EGF_000450,34.95322265625,22.344873046875,373.149301408182,58.7870599146982,34.219439661124,18.9390360893005,26.5792378752122,40.9465520231466,9.39284390881594,26.9777779467736,3.530233243193,0.00389280243518116,32.5131725788619,3.5906585193238,5.43000867859113,0.893886478688352,TRUE
EGF_000451,35.05322265625,22.344873046875,372.456750993934,58.6806908942331,34.2119568517337,18.9321787605565,26.5720678061451,40.9396440195498,9.38772216000619,26.9788896837271,3.54215744816857,0.00391472549431831,32.5355082337961,3.59118316735864,5.43095553325661,0.898787191569426,TRUE
EGF_000452,35.15322265625,22.344873046875,371.617030807813,58.550020804869,34.2029993329233,18.9239556133747,26.563477473149,40.9313995882026,9.38140543024334,26.9802864198832,3.55533053271877,0.00393871039406687,32.5613520281785,3.59171472403456,5.43185929124609,0.898787191569426,TRUE
EGF_000453,35.25322265625,22.344873046875,370.639059041862,58.3965099207136,34.1926558586346,18.9144487362146,26.5535522974246,40.9218989919617,9.37396602162126,26.9819506411,3.56967679585757,0.00396464122705662,32.5904961648372,3.59225237181872,5.43272168855676,0.904772291825409,TRUE
EGF_000454,35.35322265625,22.344873046875,374.50082005985,58.7071123603427,34.2242718924343,18.8943272710388,26.5592995817366,40.9608160993659,9.38573475882228,26.9508757760994,3.63145590683236,0.00399239269565743,32.9451094850195,3.60256240505884,5.43986513892267,0.889379834658237,TRUE
